Datetime,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-12-31 16:30:00,104.2,33.1,581.8,134.3,86,73,66,12,29.83
2019-12-31 17:00:00,103.1,32.5,571.6,127.9,86,73,66,10,29.83
2019-12-31 17:30:00,102.0,32.2,560.7,125.2,84,73,70,12,29.86
2019-12-31 18:00:00,101.2,32.1,557.5,122.9,84,73,70,10,29.86
2019-12-31 18:30:00,101.1,32.2,558.8,124.0,82,75,79,10,29.86
2019-12-31 19:00:00,96.4,31.7,520.3,115.0,82,75,79,9,29.86
2019-12-31 19:30:00,86.8,30.7,459.8,98.9,82,75,79,9,29.89
2019-12-31 20:00:00,86.7,31.1,457.6,101.2,82,75,79,9,29.89
2019-12-31 20:30:00,86.8,31.2,462.7,102.0,81,75,84,9,29.92
2019-12-31 21:00:00,87.3,31.3,468.8,104.6,81,75,84,9,29.92
2019-12-31 21:30:00,86.3,31.3,457.9,102.0,81,75,84,7,29.92
2019-12-31 22:00:00,86.3,31.5,459.9,105.0,81,75,84,7,29.92
2019-12-31 22:30:00,86.2,31.5,460.1,104.5,81,73,79,6,29.92
2019-12-31 23:00:00,86.0,31.1,449.9,102.0,81,73,79,5,29.92
2019-12-31 23:30:00,85.3,30.9,447.5,99.5,81,73,79,7,29.86
2020-01-01 00:00:00,83.2,30.7,432.2,99.4,81,75,84,7,29.86
2020-01-01 00:30:00,81.2,30.4,412.3,99.6,81,75,84,7,29.83
2020-01-01 01:00:00,79.0,30.4,413.2,99.5,81,75,84,6,29.83
2020-01-01 01:30:00,78.4,30.3,402.6,98.0,81,75,84,7,29.83
2020-01-01 02:00:00,77.1,30.1,397.7,96.0,81,75,84,7,29.83
2020-01-01 02:30:00,77.9,30.2,401.9,97.7,81,75,84,8,29.8
2020-01-01 03:00:00,78.1,30.2,404.0,97.7,81,75,84,7,29.8
2020-01-01 03:30:00,77.8,30.1,401.8,96.1,81,75,84,8,29.8
2020-01-01 04:00:00,76.9,29.9,395.2,95.7,81,75,84,6,29.8
2020-01-01 04:30:00,76.6,29.8,392.9,94.0,81,75,84,6,29.8
2020-01-01 05:00:00,77.5,29.8,398.6,95.0,81,75,84,5,29.8
2020-01-01 05:30:00,77.8,29.8,400.3,96.0,81,75,84,5,29.8
2020-01-01 06:00:00,77.9,29.8,399.3,94.3,81,75,84,7,29.8
2020-01-01 06:30:00,80.2,30.1,420.3,99.2,81,75,84,5,29.83
2020-01-01 07:00:00,84.2,30.3,444.3,101.6,81,75,84,6,29.83
2020-01-01 07:30:00,97.6,31.1,506.0,108.3,81,73,79,6,29.83
2020-01-01 08:00:00,94.6,31.0,501.1,106.2,81,75,84,6,29.86
2020-01-01 08:30:00,91.9,31.0,490.2,105.9,82,75,79,8,29.86
2020-01-01 09:00:00,90.3,30.9,485.6,102.9,84,73,70,10,29.86
2020-01-01 09:30:00,92.1,31.3,494.7,107.1,84,73,70,12,29.89
2020-01-01 10:00:00,93.6,31.5,496.2,108.0,86,73,66,12,29.89
2020-01-01 10:30:00,93.5,31.6,495.6,108.0,86,73,66,13,29.89
2020-01-01 11:00:00,93.7,31.6,496.5,108.0,86,72,62,12,29.89
2020-01-01 11:30:00,93.5,31.6,495.0,109.0,88,72,58,12,29.86
2020-01-01 12:00:00,93.3,31.5,492.7,107.5,88,73,62,15,29.86
2020-01-01 12:30:00,93.4,31.6,495.9,108.8,88,73,62,16,29.86
2020-01-01 13:00:00,93.6,31.8,497.3,109.9,88,72,58,13,29.83
2020-01-01 13:30:00,94.3,31.8,499.9,110.9,88,72,58,12,29.83
2020-01-01 14:00:00,95.1,31.9,501.8,111.6,90,70,52,15,29.83
2020-01-01 14:30:00,94.7,31.8,498.4,111.0,88,70,55,13,29.8
2020-01-01 15:00:00,94.6,31.8,501.7,110.4,88,70,55,14,29.8
2020-01-01 15:30:00,95.5,32.0,503.9,112.3,90,72,55,14,29.77
2020-01-01 16:00:00,94.8,31.7,501.7,110.1,88,72,58,15,29.77
2020-01-01 16:30:00,95.1,31.8,503.1,110.8,88,70,55,15,29.77
2020-01-01 17:00:00,93.9,31.5,496.1,108.0,86,70,58,16,29.8
2020-01-01 17:30:00,95.2,32.0,509.3,112.7,86,70,58,16,29.8
2020-01-01 18:00:00,95.8,32.0,511.6,113.7,84,72,66,16,29.8
2020-01-01 18:30:00,94.5,31.7,503.8,110.8,84,72,66,15,29.8
2020-01-01 19:00:00,91.8,31.2,480.8,104.4,82,72,70,14,29.83
2020-01-01 19:30:00,86.2,31.0,459.2,100.4,82,73,74,8,29.83
2020-01-01 20:00:00,86.4,31.2,466.0,102.4,82,73,74,9,29.83
2020-01-01 20:30:00,86.8,31.4,468.6,105.0,81,73,79,10,29.83
2020-01-01 21:00:00,85.9,31.2,461.8,103.0,81,73,79,10,29.83
2020-01-01 21:30:00,85.2,30.9,454.5,99.5,81,73,79,10,29.86
2020-01-01 22:00:00,87.0,31.0,461.6,100.8,81,73,79,9,29.86
2020-01-01 22:30:00,87.6,31.1,466.4,101.4,81,75,84,8,29.86
2020-01-01 23:00:00,87.5,31.2,469.1,102.2,81,75,84,7,29.89
2020-01-01 23:30:00,87.3,31.2,466.9,102.2,81,73,79,5,29.89
2020-01-02 00:00:00,84.8,31.1,448.1,102.3,81,73,79,6,29.89
2020-01-02 00:30:00,82.4,30.6,422.2,102.2,79,73,83,5,29.89
2020-01-02 01:00:00,82.4,30.7,424.7,103.3,79,73,83,6,29.89
2020-01-02 01:30:00,79.1,30.5,416.9,102.0,79,73,83,6,29.89
2020-01-02 02:00:00,78.9,30.4,412.2,100.6,79,73,83,5,29.89
2020-01-02 02:30:00,78.4,30.4,409.1,99.0,79,73,83,3,29.89
2020-01-02 03:00:00,79.7,30.4,417.3,100.3,79,75,89,5,29.86
2020-01-02 03:30:00,80.1,30.5,422.6,102.3,79,73,83,5,29.86
2020-01-02 04:00:00,79.6,30.6,424.2,102.2,79,73,83,3,29.86
2020-01-02 04:30:00,80.7,30.7,431.9,103.5,79,75,89,3,29.86
2020-01-02 05:00:00,81.9,30.9,440.4,106.4,79,73,83,3,29.86
2020-01-02 05:30:00,83.0,31.0,453.2,110.0,79,73,83,3,29.86
2020-01-02 06:00:00,82.7,30.8,440.9,105.8,79,73,83,3,29.86
2020-01-02 06:30:00,84.2,30.8,453.6,103.3,79,73,83,2,29.89
2020-01-02 07:00:00,90.6,31.3,517.3,111.4,79,75,89,3,29.89
2020-01-02 07:30:00,111.2,32.7,634.4,142.2,79,75,89,3,29.89
2020-01-02 08:00:00,111.5,32.5,631.9,142.2,79,75,89,3,29.92
2020-01-02 08:30:00,103.1,32.3,607.2,136.9,81,75,84,3,29.92
2020-01-02 09:00:00,103.1,30.4,634.8,164.5,82,75,79,3,29.92
2020-01-02 09:30:00,106.4,30.3,642.0,174.9,84,75,74,7,29.92
2020-01-02 10:00:00,88.0,31.6,568.1,133.6,86,73,66,8,29.92
2020-01-02 10:30:00,96.9,34.0,621.7,141.4,86,75,70,8,29.92
2020-01-02 11:00:00,111.9,34.2,624.9,142.5,86,72,62,10,29.92
2020-01-02 11:30:00,113.2,34.1,626.5,141.9,86,73,66,12,29.92
2020-01-02 12:00:00,115.7,32.1,769.8,215.8,88,73,62,15,29.92
2020-01-02 12:30:00,108.3,31.6,642.5,176.4,88,73,62,15,29.92
2020-01-02 13:00:00,91.3,33.2,610.2,138.2,88,72,58,14,29.89
2020-01-02 13:30:00,108.3,33.7,627.5,141.9,88,73,62,14,29.89
2020-01-02 14:00:00,115.3,33.7,628.4,142.3,88,73,62,15,29.86
2020-01-02 14:30:00,114.2,33.0,609.9,144.2,88,75,66,13,29.86
2020-01-02 15:00:00,110.9,31.5,709.9,186.7,88,75,66,13,29.83
2020-01-02 15:30:00,101.9,33.3,629.0,141.2,86,73,66,14,29.83
2020-01-02 16:00:00,113.0,33.7,629.5,143.5,86,73,66,12,29.83
2020-01-02 16:30:00,112.8,33.7,622.5,143.8,86,73,66,13,29.83
2020-01-02 17:00:00,112.6,33.7,623.0,143.9,86,73,66,12,29.83
2020-01-02 17:30:00,111.7,33.6,622.6,144.0,84,73,70,14,29.83
2020-01-02 18:00:00,111.2,33.3,624.5,144.0,84,73,70,12,29.86
2020-01-02 18:30:00,109.3,33.1,609.6,141.0,82,73,74,9,29.86
2020-01-02 19:00:00,107.3,32.4,631.2,174.0,82,75,79,9,29.89
2020-01-02 19:30:00,103.8,32.4,566.3,134.4,82,75,79,8,29.89
2020-01-02 20:00:00,85.1,31.8,481.4,123.3,82,75,79,9,29.92
2020-01-02 20:30:00,96.0,32.3,516.6,131.5,81,75,84,7,29.92
2020-01-02 21:00:00,94.7,32.0,488.1,126.7,81,75,84,6,29.92
2020-01-02 21:30:00,94.9,31.9,488.5,126.0,81,75,84,5,29.95
2020-01-02 22:00:00,95.4,31.9,490.2,126.4,81,75,84,3,29.95
2020-01-02 22:30:00,95.6,31.8,489.1,125.8,81,75,84,3,29.95
2020-01-02 23:00:00,95.2,31.8,490.4,125.0,81,75,84,3,29.95
2020-01-02 23:30:00,94.9,31.7,484.3,123.5,81,73,79,5,29.89
2020-01-03 00:00:00,91.8,31.4,458.7,118.7,81,73,79,6,29.89
2020-01-03 00:30:00,88.3,30.9,432.6,110.7,79,73,83,5,29.89
2020-01-03 01:00:00,88.5,30.9,435.0,111.0,79,73,83,6,29.89
2020-01-03 01:30:00,88.4,30.8,430.8,109.4,79,73,83,6,29.89
2020-01-03 02:00:00,84.5,30.7,420.8,107.3,79,73,83,5,29.89
2020-01-03 02:30:00,83.9,30.7,425.5,108.0,79,73,83,3,29.89
2020-01-03 03:00:00,86.0,30.8,438.8,110.1,79,75,89,5,29.86
2020-01-03 03:30:00,86.1,30.8,430.0,109.7,79,73,83,5,29.86
2020-01-03 04:00:00,85.2,30.7,431.1,108.7,79,73,83,3,29.86
2020-01-03 04:30:00,85.5,30.7,436.2,110.7,79,75,89,3,29.86
2020-01-03 05:00:00,87.0,30.8,444.0,111.6,79,73,83,3,29.86
2020-01-03 05:30:00,87.9,31.0,458.5,115.0,79,73,83,3,29.86
2020-01-03 06:00:00,87.2,30.8,447.7,112.0,79,73,83,3,29.86
2020-01-03 06:30:00,88.2,31.0,456.5,115.1,79,73,83,2,29.89
2020-01-03 07:00:00,97.7,31.7,530.5,126.6,79,75,89,3,29.89
2020-01-03 07:30:00,112.4,32.9,627.6,143.1,79,75,89,3,29.89
2020-01-03 08:00:00,109.8,32.7,625.3,142.0,79,75,89,3,29.92
2020-01-03 08:30:00,108.9,32.9,623.9,142.0,81,75,84,3,29.92
2020-01-03 09:00:00,107.9,33.0,616.9,141.2,82,75,79,3,29.92
2020-01-03 09:30:00,109.2,33.3,618.3,143.2,84,75,74,7,29.92
2020-01-03 10:00:00,110.1,33.6,616.0,142.9,86,73,66,8,29.92
2020-01-03 10:30:00,111.6,33.8,622.0,143.2,86,75,70,8,29.92
2020-01-03 11:00:00,112.0,33.8,622.2,142.6,86,72,62,10,29.92
2020-01-03 11:30:00,112.6,34.1,623.2,143.4,86,73,66,12,29.92
2020-01-03 12:00:00,113.3,34.1,629.2,143.9,88,73,62,15,29.92
2020-01-03 12:30:00,112.9,34.0,631.5,143.8,88,73,62,15,29.92
2020-01-03 13:00:00,113.0,34.1,624.3,143.5,88,72,58,14,29.89
2020-01-03 13:30:00,113.4,34.2,623.7,142.2,88,73,62,14,29.89
2020-01-03 14:00:00,114.1,34.3,632.0,143.2,88,73,62,15,29.86
2020-01-03 14:30:00,114.5,34.3,634.8,143.5,88,75,66,13,29.86
2020-01-03 15:00:00,122.3,33.2,700.1,182.3,88,75,66,13,29.83
2020-01-03 15:30:00,128.0,32.1,743.8,211.2,86,73,66,14,29.83
2020-01-03 16:00:00,123.9,31.3,716.3,202.3,86,73,66,12,29.83
2020-01-03 16:30:00,123.1,31.6,708.2,202.2,86,73,66,13,29.83
2020-01-03 17:00:00,123.0,31.7,702.4,202.4,86,73,66,12,29.83
2020-01-03 17:30:00,101.5,32.1,609.6,165.3,84,73,70,14,29.83
2020-01-03 18:00:00,118.4,31.4,708.9,202.4,84,73,70,12,29.86
2020-01-03 18:30:00,100.1,31.5,608.3,154.1,82,73,74,9,29.86
2020-01-03 19:00:00,96.8,32.8,580.9,135.3,82,75,79,9,29.89
2020-01-03 19:30:00,95.1,31.6,493.0,114.6,82,75,79,8,29.89
2020-01-03 20:00:00,94.5,31.3,487.6,111.4,82,75,79,9,29.92
2020-01-03 20:30:00,94.0,31.2,482.0,110.4,81,75,84,7,29.92
2020-01-03 21:00:00,94.1,31.3,482.6,111.0,81,75,84,6,29.92
2020-01-03 21:30:00,93.6,31.3,476.4,110.6,81,75,84,5,29.95
2020-01-03 22:00:00,94.3,31.2,480.1,110.6,81,75,84,3,29.95
2020-01-03 22:30:00,93.9,31.1,471.6,108.5,81,75,84,3,29.95
2020-01-03 23:00:00,93.5,30.9,468.0,107.0,81,75,84,3,29.95
2020-01-03 23:30:00,93.4,30.9,466.9,106.6,81,73,79,5,29.89
2020-01-04 00:00:00,90.7,30.7,447.8,106.7,81,73,79,6,29.89
2020-01-04 00:30:00,86.0,30.4,420.8,105.0,79,73,83,5,29.89
2020-01-04 01:00:00,85.0,30.3,426.0,104.9,79,73,83,6,29.89
2020-01-04 01:30:00,84.8,30.2,420.7,104.6,79,73,83,6,29.89
2020-01-04 02:00:00,84.2,30.2,417.9,103.7,79,73,83,5,29.89
2020-01-04 02:30:00,83.7,30.0,411.8,100.6,79,73,83,3,29.89
2020-01-04 03:00:00,84.9,29.9,411.9,101.0,79,75,89,5,29.86
2020-01-04 03:30:00,84.4,29.9,412.7,100.8,79,73,83,5,29.86
2020-01-04 04:00:00,85.1,30.0,423.3,102.5,79,73,83,3,29.86
2020-01-04 04:30:00,84.7,29.9,419.0,101.7,79,75,89,3,29.86
2020-01-04 05:00:00,83.0,29.7,404.3,98.8,79,73,83,3,29.86
2020-01-04 05:30:00,84.0,29.8,412.7,99.7,79,73,83,3,29.86
2020-01-04 06:00:00,83.2,29.7,406.6,99.3,79,73,83,3,29.86
2020-01-04 06:30:00,83.3,29.7,406.8,99.0,79,73,83,2,29.89
2020-01-04 07:00:00,87.9,30.1,436.2,102.4,79,75,89,3,29.89
2020-01-04 07:30:00,102.1,31.1,510.7,110.8,79,75,89,3,29.89
2020-01-04 08:00:00,96.0,31.0,498.8,109.1,79,75,89,3,29.92
2020-01-04 08:30:00,100.5,31.7,546.4,120.6,81,75,84,3,29.92
2020-01-04 09:00:00,100.7,32.0,544.0,121.0,82,75,79,3,29.92
2020-01-04 09:30:00,101.9,32.0,530.4,118.7,84,75,74,7,29.92
2020-01-04 10:00:00,101.3,32.0,530.1,118.0,86,73,66,8,29.92
2020-01-04 10:30:00,107.2,30.4,593.4,168.6,86,75,70,8,29.92
2020-01-04 11:00:00,90.1,32.1,532.1,123.7,86,72,62,10,29.92
2020-01-04 11:30:00,101.5,32.9,549.5,129.7,86,73,66,12,29.92
2020-01-04 12:00:00,102.8,32.9,534.0,135.7,88,73,62,15,29.92
2020-01-04 12:30:00,103.0,32.8,536.3,129.4,88,73,62,15,29.92
2020-01-04 13:00:00,102.4,32.8,529.8,138.1,88,72,58,14,29.89
2020-01-04 13:30:00,101.4,32.7,525.8,136.3,88,73,62,14,29.89
2020-01-04 14:00:00,101.5,32.6,531.4,135.0,88,73,62,15,29.86
2020-01-04 14:30:00,104.5,33.1,562.7,131.0,88,75,66,13,29.86
2020-01-04 15:00:00,104.1,32.9,549.5,128.9,88,75,66,13,29.83
2020-01-04 15:30:00,105.0,33.3,561.0,132.4,86,73,66,14,29.83
2020-01-04 16:00:00,104.5,33.4,557.0,134.9,86,73,66,12,29.83
2020-01-04 16:30:00,105.1,33.2,547.8,134.3,86,73,66,13,29.83
2020-01-04 17:00:00,102.1,32.6,529.7,135.9,86,73,66,12,29.83
2020-01-04 17:30:00,100.2,32.2,508.6,130.5,84,73,70,14,29.83
2020-01-04 18:00:00,100.0,32.4,513.7,132.7,84,73,70,12,29.86
2020-01-04 18:30:00,99.9,32.6,525.8,136.6,82,73,74,9,29.86
2020-01-04 19:00:00,96.3,31.8,487.9,125.6,82,75,79,9,29.89
2020-01-04 19:30:00,91.6,31.2,455.6,115.7,82,75,79,8,29.89
2020-01-04 20:00:00,91.6,30.9,449.2,113.7,82,75,79,9,29.92
2020-01-04 20:30:00,91.7,31.1,454.8,115.6,81,75,84,7,29.92
2020-01-04 21:00:00,91.1,31.1,452.1,114.6,81,75,84,6,29.92
2020-01-04 21:30:00,91.0,30.9,443.9,113.1,81,75,84,5,29.95
2020-01-04 22:00:00,91.3,30.8,444.7,112.4,81,75,84,3,29.95
2020-01-04 22:30:00,91.6,30.9,448.5,113.7,81,75,84,3,29.95
2020-01-04 23:00:00,87.5,30.7,441.5,111.1,81,75,84,3,29.95
2020-01-04 23:30:00,87.6,30.7,446.8,111.8,81,73,79,5,29.89
2020-01-05 00:00:00,85.2,30.5,422.9,107.8,81,73,79,6,29.89
2020-01-05 00:30:00,82.9,30.1,409.5,102.7,79,73,83,5,29.89
2020-01-05 01:00:00,83.3,30.1,407.4,102.1,79,73,83,6,29.89
2020-01-05 01:30:00,83.1,29.9,400.0,100.4,79,73,83,6,29.89
2020-01-05 02:00:00,82.6,29.9,392.8,98.9,79,73,83,5,29.89
2020-01-05 02:30:00,82.4,29.8,392.4,98.9,79,73,83,3,29.89
2020-01-05 03:00:00,83.9,29.8,401.7,100.0,79,75,89,5,29.86
2020-01-05 03:30:00,83.8,29.7,396.0,99.2,79,73,83,5,29.86
2020-01-05 04:00:00,83.2,29.6,399.6,99.0,79,73,83,3,29.86
2020-01-05 04:30:00,83.4,29.6,400.3,98.5,79,75,89,3,29.86
2020-01-05 05:00:00,82.6,29.5,394.1,96.8,79,73,83,3,29.86
2020-01-05 05:30:00,82.1,29.3,389.7,95.3,79,73,83,3,29.86
2020-01-05 06:00:00,82.1,29.2,378.5,93.4,79,73,83,3,29.86
2020-01-05 06:30:00,81.3,29.2,381.3,92.9,79,73,83,2,29.89
2020-01-05 07:00:00,84.7,29.4,395.9,96.7,79,75,89,3,29.89
2020-01-05 07:30:00,88.5,29.7,415.3,100.9,79,75,89,3,29.89
2020-01-05 08:00:00,89.2,29.8,422.8,102.9,79,75,89,3,29.92
2020-01-05 08:30:00,90.1,30.4,442.1,108.8,81,75,84,3,29.92
2020-01-05 09:00:00,92.6,31.0,465.9,116.0,82,75,79,3,29.92
2020-01-05 09:30:00,95.0,31.3,460.6,118.0,84,75,74,7,29.92
2020-01-05 10:00:00,94.9,31.3,469.3,118.9,86,73,66,8,29.92
2020-01-05 10:30:00,95.2,31.6,470.6,120.9,86,75,70,8,29.92
2020-01-05 11:00:00,95.2,31.6,475.2,121.2,86,72,62,10,29.92
2020-01-05 11:30:00,95.9,32.0,482.1,126.0,86,73,66,12,29.92
2020-01-05 12:00:00,96.0,32.0,488.3,126.0,88,73,62,15,29.92
2020-01-05 12:30:00,96.3,32.1,485.5,126.2,88,73,62,15,29.92
2020-01-05 13:00:00,95.9,31.7,476.9,123.1,88,72,58,14,29.89
2020-01-05 13:30:00,96.6,32.0,486.1,126.4,88,73,62,14,29.89
2020-01-05 14:00:00,97.0,32.2,489.5,128.7,88,73,62,15,29.86
2020-01-05 14:30:00,97.0,32.2,491.4,128.8,88,75,66,13,29.86
2020-01-05 15:00:00,96.9,32.0,485.5,125.6,88,75,66,13,29.83
2020-01-05 15:30:00,96.3,31.9,477.7,124.7,86,73,66,14,29.83
2020-01-05 16:00:00,97.5,32.0,484.4,125.9,86,73,66,12,29.83
2020-01-05 16:30:00,98.4,32.5,500.7,131.9,86,73,66,13,29.83
2020-01-05 17:00:00,97.2,32.1,491.0,127.7,86,73,66,12,29.83
2020-01-05 17:30:00,97.3,31.9,490.4,126.0,84,73,70,14,29.83
2020-01-05 18:00:00,96.0,31.5,475.1,121.0,84,73,70,12,29.86
2020-01-05 18:30:00,95.2,31.1,467.1,117.6,82,73,74,9,29.86
2020-01-05 19:00:00,94.9,31.3,468.6,119.0,82,75,79,9,29.89
2020-01-05 19:30:00,95.1,31.4,482.0,121.0,82,75,79,8,29.89
2020-01-05 20:00:00,94.9,31.6,480.6,122.3,82,75,79,9,29.92
2020-01-05 20:30:00,93.8,31.7,482.4,123.4,81,75,84,7,29.92
2020-01-05 21:00:00,92.8,31.4,473.0,120.1,81,75,84,6,29.92
2020-01-05 21:30:00,92.1,31.1,459.5,116.0,81,75,84,5,29.95
2020-01-05 22:00:00,92.8,31.1,459.0,115.6,81,75,84,3,29.95
2020-01-05 22:30:00,93.2,31.2,468.0,117.7,81,75,84,3,29.95
2020-01-05 23:00:00,92.3,31.1,466.5,116.7,81,75,84,3,29.95
2020-01-05 23:30:00,92.6,31.0,463.7,116.3,81,73,79,5,29.89
2020-01-06 00:00:00,89.4,30.6,432.5,109.0,81,73,79,6,29.89
2020-01-06 00:30:00,87.2,30.2,416.1,104.9,79,73,83,5,29.89
2020-01-06 01:00:00,85.0,30.1,412.5,102.9,79,73,83,6,29.89
2020-01-06 01:30:00,82.8,29.9,400.7,100.6,79,73,83,6,29.89
2020-01-06 02:00:00,82.1,29.6,392.6,97.2,79,73,83,5,29.89
2020-01-06 02:30:00,82.1,29.5,392.0,96.3,79,73,83,3,29.89
2020-01-06 03:00:00,83.3,29.7,402.2,99.4,79,75,89,5,29.86
2020-01-06 03:30:00,84.2,29.8,408.9,100.6,79,73,83,5,29.86
2020-01-06 04:00:00,83.6,29.8,409.9,100.5,79,73,83,3,29.86
2020-01-06 04:30:00,83.1,29.7,401.5,99.0,79,75,89,3,29.86
2020-01-06 05:00:00,84.7,29.8,416.9,101.7,79,73,83,3,29.86
2020-01-06 05:30:00,88.6,30.1,442.0,107.2,79,73,83,3,29.86
2020-01-06 06:00:00,89.2,29.9,428.5,104.5,79,73,83,3,29.86
2020-01-06 06:30:00,92.8,30.3,471.4,108.8,79,73,83,2,29.89
2020-01-06 07:00:00,102.9,31.1,535.2,118.3,79,75,89,3,29.89
2020-01-06 07:30:00,113.1,32.2,613.2,136.2,79,75,89,3,29.89
2020-01-06 08:00:00,110.0,31.8,597.0,129.7,79,75,89,3,29.92
2020-01-06 08:30:00,108.1,31.5,578.5,124.4,81,75,84,3,29.92
2020-01-06 09:00:00,108.4,31.7,578.0,125.2,82,75,79,3,29.92
2020-01-06 09:30:00,110.1,32.1,600.0,132.0,84,75,74,7,29.92
2020-01-06 10:00:00,110.4,32.7,624.9,141.1,86,73,66,8,29.92
2020-01-06 10:30:00,111.1,32.7,628.1,141.6,86,75,70,8,29.92
2020-01-06 11:00:00,111.6,32.8,631.7,142.8,86,72,62,10,29.92
2020-01-06 11:30:00,111.4,32.8,633.2,143.6,86,73,66,12,29.92
2020-01-06 12:00:00,111.6,32.8,637.6,143.1,88,73,62,15,29.92
2020-01-06 12:30:00,112.4,32.9,636.3,144.0,88,73,62,15,29.92
2020-01-06 13:00:00,112.3,33.1,632.4,143.9,88,72,58,14,29.89
2020-01-06 13:30:00,113.0,33.3,635.1,144.0,88,73,62,14,29.89
2020-01-06 14:00:00,113.4,33.2,640.8,149.2,88,73,62,15,29.86
2020-01-06 14:30:00,125.7,31.3,745.1,210.6,88,75,66,13,29.86
2020-01-06 15:00:00,122.8,30.8,683.0,191.2,88,75,66,13,29.83
2020-01-06 15:30:00,121.8,30.3,668.0,181.4,86,73,66,14,29.83
2020-01-06 16:00:00,122.0,30.6,686.7,187.7,86,73,66,12,29.83
2020-01-06 16:30:00,122.3,30.5,674.0,185.2,86,73,66,13,29.83
2020-01-06 17:00:00,120.6,30.2,671.3,183.7,86,73,66,12,29.83
2020-01-06 17:30:00,101.6,30.4,599.3,144.1,84,73,70,14,29.83
2020-01-06 18:00:00,100.1,32.2,618.1,139.2,84,73,70,12,29.86
2020-01-06 18:30:00,105.7,31.8,588.6,130.4,82,73,74,9,29.86
2020-01-06 19:00:00,100.7,30.9,544.7,116.6,82,75,79,9,29.89
2020-01-06 19:30:00,88.6,29.9,465.8,99.0,82,75,79,8,29.89
2020-01-06 20:00:00,91.1,30.1,483.4,100.8,82,75,79,9,29.92
2020-01-06 20:30:00,91.2,30.3,484.4,103.4,81,75,84,7,29.92
2020-01-06 21:00:00,90.9,30.7,488.9,105.0,81,75,84,6,29.92
2020-01-06 21:30:00,90.0,30.3,470.1,102.8,81,75,84,5,29.95
2020-01-06 22:00:00,90.6,30.3,470.4,102.0,81,75,84,3,29.95
2020-01-06 22:30:00,89.9,30.2,467.4,102.0,81,75,84,3,29.95
2020-01-06 23:00:00,88.9,30.1,458.4,100.9,81,75,84,3,29.95
2020-01-06 23:30:00,87.6,29.7,444.0,97.0,81,73,79,5,29.89
2020-01-07 00:00:00,83.6,29.0,410.0,92.9,81,73,79,6,29.89
2020-01-07 00:30:00,81.5,28.7,393.4,91.0,79,73,83,5,29.89
2020-01-07 01:00:00,81.2,28.6,387.0,90.2,79,73,83,6,29.89
2020-01-07 01:30:00,80.2,28.3,370.8,86.4,79,73,83,6,29.89
2020-01-07 02:00:00,80.2,28.4,377.4,87.1,79,73,83,5,29.89
2020-01-07 02:30:00,80.5,28.5,378.9,88.5,79,73,83,3,29.89
2020-01-07 03:00:00,81.7,28.6,384.6,88.9,79,75,89,5,29.86
2020-01-07 03:30:00,82.5,28.7,388.6,90.8,79,73,83,5,29.86
2020-01-07 04:00:00,82.0,28.8,394.5,92.0,79,73,83,3,29.86
2020-01-07 04:30:00,81.9,28.8,394.2,92.3,79,75,89,3,29.86
2020-01-07 05:00:00,83.8,28.9,407.0,94.3,79,73,83,3,29.86
2020-01-07 05:30:00,85.1,29.1,416.1,96.8,79,73,83,3,29.86
2020-01-07 06:00:00,84.1,29.1,407.5,96.0,79,73,83,3,29.86
2020-01-07 06:30:00,85.7,29.4,422.7,99.2,79,73,83,2,29.89
2020-01-07 07:00:00,91.9,30.1,486.9,110.2,79,75,89,3,29.89
2020-01-07 07:30:00,109.2,31.8,593.4,130.9,79,75,89,3,29.89
2020-01-07 08:00:00,108.6,31.7,581.1,127.1,79,75,89,3,29.92
2020-01-07 08:30:00,107.0,31.8,585.2,128.6,81,75,84,3,29.92
2020-01-07 09:00:00,108.2,32.0,587.4,130.0,82,75,79,3,29.92
2020-01-07 09:30:00,109.8,32.1,589.3,131.3,84,75,74,7,29.92
2020-01-07 10:00:00,111.2,32.3,614.8,137.9,86,73,66,8,29.92
2020-01-07 10:30:00,111.8,32.5,629.8,142.9,86,75,70,8,29.92
2020-01-07 11:00:00,112.3,32.7,636.1,144.0,86,72,62,10,29.92
2020-01-07 11:30:00,115.5,31.8,647.8,161.9,86,73,66,12,29.92
2020-01-07 12:00:00,115.4,31.2,678.6,177.8,88,73,62,15,29.92
2020-01-07 12:30:00,115.6,31.9,723.7,186.7,88,73,62,15,29.92
2020-01-07 13:00:00,113.9,31.3,649.0,172.4,88,72,58,14,29.89
2020-01-07 13:30:00,113.6,32.3,744.7,192.5,88,73,62,14,29.89
2020-01-07 14:00:00,122.2,31.3,702.1,200.2,88,73,62,15,29.86
2020-01-07 14:30:00,119.7,30.7,665.6,184.8,88,75,66,13,29.86
2020-01-07 15:00:00,122.1,30.8,670.8,184.3,88,75,66,13,29.83
2020-01-07 15:30:00,124.7,31.1,680.2,188.1,86,73,66,14,29.83
2020-01-07 16:00:00,124.5,31.3,694.9,193.5,86,73,66,12,29.83
2020-01-07 16:30:00,124.5,31.2,687.8,190.4,86,73,66,13,29.83
2020-01-07 17:00:00,123.4,30.8,677.2,184.8,86,73,66,12,29.83
2020-01-07 17:30:00,120.9,30.5,654.3,177.9,84,73,70,14,29.83
